1	264947	264955
1	264956	264967
1	264968	265003
1	265004	265029
1	265030	265041
1	265042	265100
1	265101	265117
1	265118	268785
1	268786	268805
1	268806	268833
1	268834	268935
1	268936	268982
1	268983	269391
1	269392	269428
1	269429	269526
1	269527	269535
1	269536	269591
1	269592	269611
1	269612	269626
1	269627	269967
1	269968	269997
1	269998	270031
1	270032	270070
1	270071	270442
1	270443	270655
1	270656	270670
1	270671	270677
1	270678	270709
1	270710	270762
1	270763	270786
1	270787	271749
1	271750	271761
1	271762	271774
1	271775	271790
1	271791	271813
1	271814	271872
1	271873	271908
1	271909	271928
1	271929	271946
1	271947	271958
1	271959	272014
1	272015	272057
1	272058	272106
1	272107	272115
1	272116	272474
1	272475	272650
1	272651	272712
1	272713	272728
1	272729	272747
1	272748	272770
1	272771	272791
1	272792	272798
1	272799	272822
1	272823	272866
1	272867	272890
1	272891	272926
1	272927	273377
1	273378	273390
1	273391	273473
1	273474	273481
1	273482	273507
1	273508	273515
1	273516	273561
1	273562	273569
1	273570	273614
1	273615	273675
1	273676	273713
1	273714	273724
1	273725	273741
1	273742	273756
1	273757	273775
1	273776	274288
1	274289	274324
1	274325	274407
1	274408	274459
1	274460	274477
1	274478	274630
1	274631	274640
1	274641	274650
1	274651	274726
1	274727	274737
1	274738	274771
1	274772	274798
1	274799	274845
1	274846	274912
1	274913	275105
1	275106	275167
1	275168	275183
1	275184	275193
1	275194	275212
1	275213	275231
1	275232	275280
1	275281	275347
1	275348	275365
1	275366	275534
1	275535	275541
1	275542	275565
1	275566	275601
1	275602	275776
1	275777	275788
1	275789	275817
1	275818	275846
1	275847	275855
1	275856	275938
1	275939	275958
1	275959	275999
1	276000	276006
1	276007	276276
1	276277	276380
1	276381	276417
1	276418	276447
1	276448	276970
1	276971	277241
1	277242	280986
1	280987	281070
1	281071	282217
1	282218	283755
1	283756	283887
1	283888	285326
1	285327	285334
1	285335	285406
1	285407	285502
1	285503	285533
1	285534	285558
1	285559	286194
1	286195	286207
1	286208	286225
1	286226	286322
1	286323	286339
1	286340	286524
1	286525	286715
1	286716	286775
1	286776	286908
1	286909	287085
1	287086	287093
1	287094	287110
1	287111	287130
1	287131	287592
1	287593	287651
1	287652	287699
1	287700	287714
1	287715	287738
1	287739	287784
1	287785	287856
1	287857	287864
1	287865	290863
1	290864	291930
1	291931	291941
1	291942	291953
1	291954	292100
1	292101	292122
1	292123	292147
1	292148	292164
1	292165	292180
1	292181	292198
1	292199	292215
1	292216	292245
1	292246	292254
1	292255	292277
1	292278	292326
1	292327	292358
1	292359	292575
1	292576	292609
1	292610	292705
1	292706	292722
1	292723	296122
1	296123	296154
1	296155	296208
1	296209	297019
1	297020	297159
1	297160	297204
1	297205	297230
1	297231	298876
1	298877	298900
1	298901	298955
1	298956	298967
1	298968	298980
1	298981	299014
1	299015	299065
1	299066	299209
1	299210	299529
1	299530	299918
1	299919	300900
1	300901	300936
1	300937	301027
1	301028	302853
1	302854	302860
1	302861	302878
1	302879	302897
1	302898	302912
1	302913	302929
1	302930	302949
1	302950	302962
1	302963	303015
1	303016	304068
1	304069	304130
1	304131	304144
1	304145	304181
1	304182	304352
1	304353	304379
1	304380	304446
1	304447	304459
1	304460	304800
1	304801	304832
1	304833	304840
1	304841	304869
1	304870	304901
1	304902	304925
1	304926	305044
1	305045	305171
1	305172	305281
1	305282	305378
1	305379	306920
1	306921	306937
1	306938	307012
1	307013	307582
1	307583	307600
1	307601	307617
1	307618	307822
1	307823	307894
1	307895	309479
1	309480	309698
1	309699	310021
1	310022	310254
1	310255	313690
1	313691	313722
1	313723	313966
1	313967	313984
1	313985	314033
1	314034	314054
1	314055	314097
1	314098	314127
1	314128	314190
1	314191	314206
1	314207	314615
1	314616	314725
1	314726	314797
1	314798	314933
1	314934	315100
1	315101	315757
1	315758	315770
1	315771	315910
1	315911	315925
1	315926	315942
1	315943	315985
1	315986	316019
1	316020	316127
1	316128	316137
1	316138	316144
1	316145	317825
1	317826	317933
1	317934	321478
1	321479	321793
1	321794	321867
1	321868	322240
1	322241	322375
1	322376	322524
1	322525	322560
1	322561	322581
1	322582	322834
1	322835	322964
1	322965	322975
1	322976	323088
1	323089	323109
1	323110	323150
1	323151	323181
1	323182	323190
1	323191	323525
1	323526	323532
1	323533	323550
1	323551	323560
1	323561	323676
1	323677	323708
1	323709	323744
1	323745	323793
1	323794	323837
1	323838	323853
1	323854	323867
1	323868	323878
1	323879	323888
1	323889	323915
1	323916	323940
1	323941	323948
1	323949	323971
1	323972	323992
1	323993	324006
1	324007	324030
1	324031	324037
1	324038	324063
1	324064	324084
1	324085	324145
1	324146	324207
1	324208	324385
1	324386	327021
1	327022	327053
1	327054	327074
1	327075	327127
1	327128	329605
1	329606	329881
1	329882	331228
1	331229	331242
1	331243	331251
1	331252	331264
1	331265	331289
1	331290	331296
1	331297	331424
1	331425	331434
1	331435	331442
1	331443	331504
1	331505	331526
1	331527	331533
1	331534	331541
1	331542	331560
1	331561	331580
1	331581	331591
1	331592	332692
1	332693	332709
1	332710	332719
1	332720	332739
1	332740	333690
1	333691	333898
1	333899	333910
1	333911	333934
1	333935	333949
1	333950	333959
1	333960	333970
1	333971	335697
1	335698	335719
1	335720	335752
1	335753	335801
1	335802	344371
1	344372	344388
1	344389	344436
1	344437	344443
1	344444	344477
1	344478	344489
1	344490	344506
1	344507	344519
1	344520	344629
1	344630	348390
1	348391	348472
1	348473	353813
1	353814	353844
1	353845	370832
1	370833	370865
1	370866	370885
1	370886	371102
1	371103	371121
1	371122	371452
1	371453	375310
1	375311	375338
1	375339	377990
1	377991	378009
1	378010	378063
1	378064	378140
1	378141	382614
1	382615	382716
1	382717	382934
1	382935	383004
1	383005	383085
1	383086	383134
1	383135	383191
1	383192	387653
1	387654	396923
1	396924	396932
1	396933	396959
1	396960	397022
1	397023	406087
1	406088	406101
1	406102	409085
1	409086	409094
1	409095	409158
1	409159	409186
1	409187	409196
1	409197	414011
1	414012	414136
1	414137	414146
1	414147	414233
1	414234	414262
1	414263	418292
1	418293	418408
1	418409	422506
1	422507	422597
1	422598	422608
1	422609	442961
1	442962	442970
1	442971	442992
1	442993	443013
1	443014	443047
1	443048	443059
1	443060	443104
1	443105	443113
1	443114	443127
1	443128	443156
1	443157	446790
1	446791	446891
1	446892	447047
1	447048	447056
1	447057	447132
1	447133	447248
1	447249	451807
1	451808	456192
1	456193	456341
1	456342	456409
1	456410	456510
1	456511	456528
1	456529	456553
1	456554	456562
1	456563	456594
1	456595	456610
1	456611	456676
1	456677	456728
1	456729	456744
1	456745	458347
1	458348	458365
1	458366	458384
1	458385	458567
1	458568	459862
1	459863	459874
1	459875	459891
1	459892	460427
1	460428	462004
1	462005	462158
1	462159	464260
1	464261	464270
1	464271	464406
1	464407	464422
1	464423	464522
1	464523	464563
1	464564	465323
1	465324	465381
1	465382	465448
1	465449	465459
1	465460	465733
1	465734	465741
1	465742	465795
1	465796	465862
1	465863	465878
1	465879	466285
1	466286	466320
1	466321	466357
1	466358	466380
1	466381	467583
1	467584	470863
1	470864	470882
1	470883	471310
1	471311	471375
1	471376	473032
1	473033	473052
1	473053	473095
1	473096	473269
1	473270	473291
1	473292	473659
1	473660	475950
1	475951	476005
1	476006	476104
1	476105	476124
1	476125	476168
1	476169	476179
1	476180	476191
1	476192	476333
1	476334	476522
1	476523	476668
1	476669	476680
1	476681	476695
1	476696	476714
1	476715	478345
1	478346	478637
1	478638	478658
1	478659	478856
1	478857	478926
1	478927	479126
1	479127	479137
1	479138	479226
1	479227	479235
1	479236	479250
1	479251	480679
1	480680	480711
1	480712	481045
1	481046	481319
1	481320	481621
1	481622	481690
1	481691	481698
1	481699	481826
1	481827	481946
1	481947	482094
1	482095	482107
1	482108	482161
1	482162	482519
1	482520	482578
1	482579	482635
1	482636	482716
1	482717	482735
1	482736	482824
1	482825	482871
1	482872	485748
1	485749	485760
1	485761	485774
1	485775	485791
1	485792	485801
1	485802	485809
1	485810	485817
1	485818	487312
1	487313	487392
1	487393	487469
1	487470	487477
1	487478	487504
1	487505	487532
1	487533	487548
1	487549	487611
1	487612	487636
1	487637	487653
1	487654	487660
1	487661	487681
1	487682	487689
1	487690	487740
1	487741	487824
1	487825	487850
1	487851	489725
1	489726	489739
1	489740	489775
1	489776	489924
1	489925	489938
1	489939	490135
1	490136	490147
1	490148	490326
1	490327	490384
1	490385	490449
1	490450	490467
1	490468	490636
1	490637	490652
1	490653	490672
1	490673	490702
1	490703	490726
1	490727	490734
1	490735	490744
1	490745	490829
1	490830	490863
1	490864	491078
1	491079	491182
1	491183	491320
1	491321	491334
1	491335	491345
1	491346	491580
1	491581	491821
1	491822	491953
1	491954	492000
1	492001	492034
1	492035	492044
1	492045	492193
1	492194	492239
1	492240	492257
1	492258	492281
1	492282	492302
1	492303	492333
1	492334	492353
1	492354	492448
1	492449	492461
1	492462	492469
