Are-6	100703
Are-6	100705
Are-6	100707
Are-6	100709
Are-6	100715
Are-6	100725
Are-6	100727
Are-6	100728
Are-6	100742
Are-6	100745
Are-6	100751
Are-6	100753
Are-6	100755
Are-6	100758
Are-6	100759
Are-6	100760
Are-6	100761
Are-6	100763
Are-6	100764
Are-6	100765
Are-6	100766
Are-6	100778
Are-6	100784
Are-6	100787
Are-6	100792
Are-6	100800
Are-6	100805
Are-6	100838
Are-6	100852
Are-6	100861
Are-6	100862
Are-6	100891
Are-6	100892
Are-6	100902
Are-6	100916
Are-6	100954
Are-6	100958
Are-6	100959
Are-6	100988
Are-6	101003
Are-6	101018
Are-6	101023
Are-6	101024
Are-6	101025
Are-6	101027
Are-6	101040
Are-6	101054
Bay-0	100042
Bay-0	100043
Bay-0	100047
Bay-0	100053
Bay-0	100108
Bay-0	100130
Bay-0	100158
Bay-0	100208
Bay-0	100226
Bay-0	100282
Bay-0	100300
Bay-0	100302
Bay-0	100303
Bay-0	100304
Bay-0	100305
Bay-0	100306
Bay-0	100307
Bay-0	100309
Bay-0	100310
Bay-0	100312
Bay-0	100313
Bay-0	100320
Bay-0	100331
Bay-0	100335
Bay-0	100395
Bay-0	100516
Bay-0	100563
Bay-0	100645
Bay-0	100673
Bay-0	100677
Bay-0	100683
Bay-0	100685
Bay-0	100691
Bay-0	100692
Bay-0	100697
Bay-0	100703
Bay-0	100705
Bay-0	100707
Bay-0	100709
Bay-0	100715
Bay-0	100725
Bay-0	100727
Bay-0	100728
Bay-0	100742
Bay-0	100745
Bay-0	100751
Bay-0	100753
Bay-0	100755
Bay-0	100758
Bay-0	100759
Bay-0	100760
Bay-0	100761
Bay-0	100763
Bay-0	100764
Bay-0	100765
Bay-0	100766
Bay-0	100778
Bay-0	100784
Bay-0	100787
Bay-0	100792
Bay-0	100800
Bay-0	100805
Bay-0	100838
Bay-0	100852
Bay-0	100861
Bay-0	100862
Bay-0	100891
Bay-0	100892
Bay-0	100902
Bay-0	100916
Bay-0	100954
Bay-0	100958
Bay-0	100959
Bay-0	100988
Bay-0	101003
Bay-0	101018
Bay-0	101023
Bay-0	101024
Bay-0	101025
Bay-0	101027
Bay-0	101040
Bay-0	101054
Bla-1	100042
Bla-1	100043
Bla-1	100047
Bla-1	100053
Bla-1	100108
Bla-1	100130
Bla-1	100158
Bla-1	100208
Bla-1	100226
Bla-1	100282
Bla-1	100300
Bla-1	100302
Bla-1	100303
Bla-1	100304
Bla-1	100305
Bla-1	100306
Bla-1	100307
Bla-1	100309
Bla-1	100310
Bla-1	100312
Bla-1	100313
Bla-1	100320
Bla-1	100331
Bla-1	100335
Bla-1	100395
Bla-1	100516
Bla-1	100563
Bla-1	100645
Bla-1	100673
Bla-1	100677
Bla-1	100683
Bla-1	100685
Bla-1	100691
Bla-1	100692
Bla-1	100697
Bla-1	100703
Bla-1	100705
Bla-1	100707
Bla-1	100709
Bla-1	100715
Bla-1	100725
Bla-1	100727
Bla-1	100728
Bla-1	100742
Bla-1	100745
Bla-1	100751
Bla-1	100753
Bla-1	100755
Bla-1	100758
Bla-1	100759
Bla-1	100760
Bla-1	100761
Bla-1	100763
Bla-1	100764
Bla-1	100765
Bla-1	100766
Bla-1	100778
Bla-1	100784
Bla-1	100787
Bla-1	100792
Bla-1	100800
Bla-1	100805
Bla-1	100838
Bla-1	100852
Bla-1	100861
Bla-1	100862
Bla-1	100891
Bla-1	100892
Bla-1	100902
Bla-1	100916
Bla-1	100954
Bla-1	100958
Bla-1	100959
Bla-1	100988
Bla-1	101003
Bla-1	101018
Bla-1	101023
Bla-1	101024
Bla-1	101025
Bla-1	101027
Bla-1	101040
Bla-1	101054
Blh-1	100042
Blh-1	100043
Blh-1	100047
Blh-1	100053
Blh-1	100108
Blh-1	100130
Blh-1	100158
Blh-1	100208
Blh-1	100226
Blh-1	100282
Blh-1	100300
Blh-1	100302
Blh-1	100303
Blh-1	100304
Blh-1	100305
Blh-1	100306
Blh-1	100307
Blh-1	100309
Blh-1	100310
Blh-1	100312
Blh-1	100313
Blh-1	100320
Blh-1	100331
Blh-1	100335
Blh-1	100395
Blh-1	100516
Blh-1	100563
Blh-1	100645
Blh-1	100673
Blh-1	100677
Blh-1	100683
Blh-1	100685
Blh-1	100691
Blh-1	100692
Blh-1	100697
Blh-1	100703
Blh-1	100705
Blh-1	100707
Blh-1	100709
Blh-1	100715
Blh-1	100725
Blh-1	100727
Blh-1	100728
Blh-1	100742
Blh-1	100745
Blh-1	100751
Blh-1	100753
Blh-1	100755
Blh-1	100758
Blh-1	100759
Blh-1	100760
Blh-1	100761
Blh-1	100763
Blh-1	100764
Blh-1	100765
Blh-1	100766
Blh-1	100778
Blh-1	100784
Blh-1	100787
Blh-1	100792
Blh-1	100800
Blh-1	100805
Blh-1	100838
Blh-1	100852
Blh-1	100861
Blh-1	100862
Blh-1	100891
Blh-1	100892
Blh-1	100902
Blh-1	100916
Blh-1	100954
Blh-1	100958
Blh-1	100959
Blh-1	100988
Blh-1	101003
Blh-1	101018
Blh-1	101023
Blh-1	101024
Blh-1	101025
Blh-1	101027
Blh-1	101040
Blh-1	101054
Bur-0	100042
Bur-0	100043
Bur-0	100047
Bur-0	100053
Bur-0	100108
Bur-0	100130
Bur-0	100158
Bur-0	100208
Bur-0	100226
Bur-0	100282
Bur-0	100300
Bur-0	100302
Bur-0	100303
Bur-0	100304
Bur-0	100305
Bur-0	100306
Bur-0	100307
Bur-0	100309
Bur-0	100310
Bur-0	100312
Bur-0	100313
Bur-0	100320
Bur-0	100331
Bur-0	100335
Bur-0	100395
Bur-0	100516
Bur-0	100563
Bur-0	100645
Bur-0	100673
Bur-0	100677
Bur-0	100683
Bur-0	100685
Bur-0	100691
Bur-0	100692
Bur-0	100697
Bur-0	100703
Bur-0	100705
Bur-0	100707
Bur-0	100709
Bur-0	100715
Bur-0	100725
Bur-0	100727
Bur-0	100728
Bur-0	100742
Bur-0	100745
Bur-0	100751
Bur-0	100753
Bur-0	100755
Bur-0	100758
Bur-0	100759
Bur-0	100760
Bur-0	100761
Bur-0	100763
Bur-0	100764
Bur-0	100765
Bur-0	100766
Bur-0	100778
Bur-0	100784
Bur-0	100787
Bur-0	100792
Bur-0	100800
Bur-0	100805
Bur-0	100838
Bur-0	100852
Bur-0	100861
Bur-0	100862
Bur-0	100891
Bur-0	100892
Bur-0	100902
Bur-0	100916
Bur-0	100954
Bur-0	100958
Bur-0	100959
Bur-0	100988
Bur-0	101003
Bur-0	101018
Bur-0	101023
Bur-0	101024
Bur-0	101025
Bur-0	101027
Bur-0	101040
Bur-0	101054
Cant-1	100042
Cant-1	100043
Cant-1	100047
Cant-1	100053
Cant-1	100108
Cant-1	100130
Cant-1	100158
Cant-1	100208
Cant-1	100226
Cant-1	100282
Cant-1	100300
Cant-1	100302
Cant-1	100303
Cant-1	100304
Cant-1	100305
Cant-1	100306
Cant-1	100307
Cant-1	100309
Cant-1	100310
Cant-1	100312
Cant-1	100313
Cant-1	100320
Cant-1	100331
Cant-1	100335
Cant-1	100395
Cant-1	100516
Cant-1	100563
Cant-1	100645
Cant-1	100673
Cant-1	100677
Cant-1	100683
Cant-1	100685
Cant-1	100691
Cant-1	100692
Cant-1	100697
Cant-1	100703
Cant-1	100705
Cant-1	100707
Cant-1	100709
Cant-1	100715
Cant-1	100725
Cant-1	100727
Cant-1	100728
Cant-1	100742
Cant-1	100745
Cant-1	100751
Cant-1	100753
Cant-1	100755
Cant-1	100758
Cant-1	100759
Cant-1	100760
Cant-1	100761
Cant-1	100763
Cant-1	100764
Cant-1	100765
Cant-1	100766
Cant-1	100778
Cant-1	100784
Cant-1	100787
Cant-1	100792
Cant-1	100800
Cant-1	100805
Cant-1	100838
Cant-1	100852
Cant-1	100861
Cant-1	100862
Cant-1	100891
Cant-1	100892
Cant-1	100902
Cant-1	100916
Cant-1	100954
Cant-1	100958
Cant-1	100959
Cant-1	100988
Cant-1	101003
Cant-1	101018
Cant-1	101023
Cant-1	101024
Cant-1	101025
Cant-1	101027
Cant-1	101040
Cant-1	101054
Co-4	100042
Co-4	100043
Co-4	100047
Co-4	100053
Co-4	100108
Co-4	100130
Co-4	100158
Co-4	100208
Co-4	100226
Co-4	100282
Co-4	100300
Co-4	100302
Co-4	100303
Co-4	100304
Co-4	100305
Co-4	100306
Co-4	100307
Co-4	100309
Co-4	100310
Co-4	100312
Co-4	100313
Co-4	100320
Co-4	100331
Co-4	100335
Co-4	100395
Co-4	100516
Co-4	100563
Co-4	100645
Co-4	100673
Co-4	100677
Co-4	100683
Co-4	100685
Co-4	100691
Co-4	100692
Co-4	100697
Co-4	100703
Co-4	100705
Co-4	100707
Co-4	100709
Co-4	100715
Co-4	100725
Co-4	100727
Co-4	100728
Co-4	100742
Co-4	100745
Co-4	100751
Co-4	100753
Co-4	100755
Co-4	100758
Co-4	100759
Co-4	100760
Co-4	100761
Co-4	100763
Co-4	100764
Co-4	100765
Co-4	100766
Co-4	100778
Co-4	100784
Co-4	100787
Co-4	100792
Co-4	100800
Co-4	100805
Co-4	100838
Co-4	100852
Co-4	100861
Co-4	100862
Co-4	100891
Co-4	100892
Co-4	100902
Co-4	100916
Co-4	100954
Co-4	100958
Co-4	100959
Co-4	100988
Co-4	101003
Co-4	101018
Co-4	101023
Co-4	101024
Co-4	101025
Co-4	101027
Co-4	101040
Co-4	101054
Db-1	100042
Db-1	100043
Db-1	100047
Db-1	100053
Db-1	100108
Db-1	100130
Db-1	100158
Db-1	100208
Db-1	100226
Db-1	100282
Db-1	100300
Db-1	100302
Db-1	100303
Db-1	100304
Db-1	100305
Db-1	100306
Db-1	100307
Db-1	100309
Db-1	100310
Db-1	100312
Db-1	100313
Db-1	100320
Db-1	100331
Db-1	100335
Db-1	100395
Db-1	100516
Db-1	100563
Db-1	100645
Db-1	100673
Db-1	100677
Db-1	100683
Db-1	100685
Db-1	100691
Db-1	100692
Db-1	100697
Db-1	100703
Db-1	100705
Db-1	100707
Db-1	100709
Db-1	100715
Db-1	100725
Db-1	100727
Db-1	100728
Db-1	100742
Db-1	100745
Db-1	100751
Db-1	100753
Db-1	100755
Db-1	100758
Db-1	100759
Db-1	100760
Db-1	100761
Db-1	100763
Db-1	100764
Db-1	100765
Db-1	100766
Db-1	100778
Db-1	100784
Db-1	100787
Db-1	100792
Db-1	100800
Db-1	100805
Db-1	100838
Db-1	100852
Db-1	100861
Db-1	100862
Db-1	100891
Db-1	100892
Db-1	100902
Db-1	100916
Db-1	100954
Db-1	100958
Db-1	100959
Db-1	100988
Db-1	101003
Db-1	101018
Db-1	101023
Db-1	101024
Db-1	101025
Db-1	101027
Db-1	101040
Db-1	101054
Edi-0	100042
Edi-0	100043
Edi-0	100047
Edi-0	100053
Edi-0	100108
Edi-0	100130
Edi-0	100158
Edi-0	100208
Edi-0	100226
Edi-0	100282
Edi-0	100300
Edi-0	100302
Edi-0	100303
Edi-0	100304
Edi-0	100305
Edi-0	100306
Edi-0	100307
Edi-0	100309
Edi-0	100310
Edi-0	100312
Edi-0	100313
Edi-0	100320
Edi-0	100331
Edi-0	100335
Edi-0	100395
Edi-0	100516
Edi-0	100563
Edi-0	100645
Edi-0	100673
Edi-0	100677
Edi-0	100683
Edi-0	100685
Edi-0	100691
Edi-0	100692
Edi-0	100697
Edi-0	100703
Edi-0	100705
Edi-0	100707
Edi-0	100709
Edi-0	100715
Edi-0	100725
Edi-0	100727
Edi-0	100728
Edi-0	100742
Edi-0	100745
Edi-0	100751
Edi-0	100753
Edi-0	100755
Edi-0	100758
Edi-0	100759
Edi-0	100760
Edi-0	100761
Edi-0	100763
Edi-0	100764
Edi-0	100765
Edi-0	100766
Edi-0	100778
Edi-0	100784
Edi-0	100787
Edi-0	100792
Edi-0	100800
Edi-0	100805
Edi-0	100838
Edi-0	100852
Edi-0	100861
Edi-0	100862
Edi-0	100891
Edi-0	100892
Edi-0	100902
Edi-0	100916
Edi-0	100954
Edi-0	100958
Edi-0	100959
Edi-0	100988
Edi-0	101003
Edi-0	101018
Edi-0	101023
Edi-0	101024
Edi-0	101025
Edi-0	101027
Edi-0	101040
Edi-0	101054
Elh-2	100042
Elh-2	100043
Elh-2	100047
Elh-2	100053
Elh-2	100108
Elh-2	100130
Elh-2	100158
Elh-2	100208
Elh-2	100226
Elh-2	100282
Elh-2	100300
Elh-2	100302
Elh-2	100303
Elh-2	100304
Elh-2	100305
Elh-2	100306
Elh-2	100307
Elh-2	100309
Elh-2	100310
Elh-2	100312
Elh-2	100313
Elh-2	100320
Elh-2	100331
Elh-2	100335
Elh-2	100395
Elh-2	100516
Elh-2	100563
Elh-2	100645
Elh-2	100673
Elh-2	100677
Elh-2	100683
Elh-2	100685
Elh-2	100691
Elh-2	100692
Elh-2	100697
Elh-2	100703
Elh-2	100705
Elh-2	100707
Elh-2	100709
Elh-2	100715
Elh-2	100725
Elh-2	100727
Elh-2	100728
Elh-2	100742
Elh-2	100745
Elh-2	100751
Elh-2	100753
Elh-2	100755
Elh-2	100758
Elh-2	100759
Elh-2	100760
Elh-2	100761
Elh-2	100763
Elh-2	100764
Elh-2	100765
Elh-2	100766
Elh-2	100778
Elh-2	100784
Elh-2	100787
Elh-2	100792
Elh-2	100800
Elh-2	100805
Elh-2	100838
Elh-2	100852
Elh-2	100861
Elh-2	100862
Elh-2	100891
Elh-2	100892
Elh-2	100902
Elh-2	100916
Elh-2	100954
Elh-2	100958
Elh-2	100959
Elh-2	100988
Elh-2	101003
Elh-2	101018
Elh-2	101023
Elh-2	101024
Elh-2	101025
Elh-2	101027
Elh-2	101040
Elh-2	101054
Est-0	100042
Est-0	100043
Est-0	100047
Est-0	100053
Est-0	100108
Est-0	100130
Est-0	100158
Est-0	100208
Est-0	100226
Est-0	100282
Est-0	100300
Est-0	100302
Est-0	100303
Est-0	100304
Est-0	100305
Est-0	100306
Est-0	100307
Est-0	100309
Est-0	100310
Est-0	100312
Est-0	100313
Est-0	100320
Est-0	100331
Est-0	100335
Est-0	100395
Est-0	100516
Est-0	100563
Est-0	100645
Est-0	100673
Est-0	100677
Est-0	100683
Est-0	100685
Est-0	100691
Est-0	100692
Est-0	100697
Est-0	100703
Est-0	100705
Est-0	100707
Est-0	100709
Est-0	100715
Est-0	100725
Est-0	100727
Est-0	100728
Est-0	100742
Est-0	100745
Est-0	100751
Est-0	100753
Est-0	100755
Est-0	100758
Est-0	100759
Est-0	100760
Est-0	100761
Est-0	100763
Est-0	100764
Est-0	100765
Est-0	100766
Est-0	100778
Est-0	100784
Est-0	100787
Est-0	100792
Est-0	100800
Est-0	100805
Est-0	100838
Est-0	100852
Est-0	100861
Est-0	100862
Est-0	100891
Est-0	100892
Est-0	100902
Est-0	100916
Est-0	100954
Est-0	100958
Est-0	100959
Est-0	100988
Est-0	101003
Est-0	101018
Est-0	101023
Est-0	101024
Est-0	101025
Est-0	101027
Est-0	101040
Est-0	101054
Est-1	100042
Est-1	100043
Est-1	100047
Est-1	100053
Est-1	100108
Est-1	100130
Est-1	100158
Est-1	100208
Est-1	100226
Est-1	100282
Est-1	100300
Est-1	100302
Est-1	100303
Est-1	100304
Est-1	100305
Est-1	100306
Est-1	100307
Est-1	100309
Est-1	100310
Est-1	100312
Est-1	100313
Est-1	100320
Est-1	100331
Est-1	100335
Est-1	100395
Est-1	100516
Est-1	100563
Est-1	100645
Est-1	100673
Est-1	100677
Est-1	100683
Est-1	100685
Est-1	100691
Est-1	100692
Est-1	100697
Est-1	100703
Est-1	100705
Est-1	100707
Est-1	100709
Est-1	100715
Est-1	100725
Est-1	100727
Est-1	100728
Est-1	100742
Est-1	100745
Est-1	100751
Est-1	100753
Est-1	100755
Est-1	100758
Est-1	100759
Est-1	100760
Est-1	100761
Est-1	100763
Est-1	100764
Est-1	100765
Est-1	100766
Est-1	100778
Est-1	100784
Est-1	100787
Est-1	100792
Est-1	100800
Est-1	100805
Est-1	100838
Est-1	100852
Est-1	100861
Est-1	100862
Est-1	100891
Est-1	100892
Est-1	100902
Est-1	100916
Est-1	100954
Est-1	100958
Est-1	100959
Est-1	100988
Est-1	101003
Est-1	101018
Est-1	101023
Est-1	101024
Est-1	101025
Est-1	101027
Est-1	101040
Est-1	101054
Etna-2	100042
Etna-2	100043
Etna-2	100047
Etna-2	100053
Etna-2	100108
Etna-2	100130
Etna-2	100158
Etna-2	100208
Etna-2	100226
Etna-2	100282
Etna-2	100300
Etna-2	100302
Etna-2	100303
Etna-2	100304
Etna-2	100305
Etna-2	100306
Etna-2	100307
Etna-2	100309
Etna-2	100310
Etna-2	100312
Etna-2	100313
Etna-2	100320
Etna-2	100331
Etna-2	100335
Etna-2	100395
Etna-2	100516
Etna-2	100563
Etna-2	100645
Etna-2	100673
Etna-2	100677
Etna-2	100683
Etna-2	100685
Etna-2	100691
Etna-2	100692
Etna-2	100697
Etna-2	100703
Etna-2	100705
Etna-2	100707
Etna-2	100709
Etna-2	100715
Etna-2	100725
Etna-2	100727
Etna-2	100728
Etna-2	100742
Etna-2	100745
Etna-2	100751
Etna-2	100753
Etna-2	100755
Etna-2	100758
Etna-2	100759
Etna-2	100760
Etna-2	100761
Etna-2	100763
Etna-2	100764
Etna-2	100765
Etna-2	100766
Etna-2	100778
Etna-2	100784
Etna-2	100787
Etna-2	100792
Etna-2	100800
Etna-2	100805
Etna-2	100838
Etna-2	100852
Etna-2	100861
Etna-2	100862
Etna-2	100891
Etna-2	100892
Etna-2	100902
Etna-2	100916
Etna-2	100954
Etna-2	100958
Etna-2	100959
Etna-2	100988
Etna-2	101003
Etna-2	101018
Etna-2	101023
Etna-2	101024
Etna-2	101025
Etna-2	101027
Etna-2	101040
Etna-2	101054
Ge-0	100042
Ge-0	100043
Ge-0	100047
Ge-0	100053
Ge-0	100108
Ge-0	100130
Ge-0	100158
Ge-0	100208
Ge-0	100226
Ge-0	100282
Ge-0	100300
Ge-0	100302
Ge-0	100303
Ge-0	100304
Ge-0	100305
Ge-0	100306
Ge-0	100307
Ge-0	100309
Ge-0	100310
Ge-0	100312
Ge-0	100313
Ge-0	100320
Ge-0	100331
Ge-0	100335
Ge-0	100395
Ge-0	100516
Ge-0	100563
Ge-0	100645
Ge-0	100673
Ge-0	100677
Ge-0	100683
Ge-0	100685
Ge-0	100691
Ge-0	100692
Ge-0	100697
Ge-0	100703
Ge-0	100705
Ge-0	100707
Ge-0	100709
Ge-0	100715
Ge-0	100725
Ge-0	100727
Ge-0	100728
Ge-0	100742
Ge-0	100745
Ge-0	100751
Ge-0	100753
Ge-0	100755
Ge-0	100758
Ge-0	100759
Ge-0	100760
Ge-0	100761
Ge-0	100763
Ge-0	100764
Ge-0	100765
Ge-0	100766
Ge-0	100778
Ge-0	100784
Ge-0	100787
Ge-0	100792
Ge-0	100800
Ge-0	100805
Ge-0	100838
Ge-0	100852
Ge-0	100861
Ge-0	100862
Ge-0	100891
Ge-0	100892
Ge-0	100902
Ge-0	100916
Ge-0	100954
Ge-0	100958
Ge-0	100959
Ge-0	100988
Ge-0	101003
Ge-0	101018
Ge-0	101023
Ge-0	101024
Ge-0	101025
Ge-0	101027
Ge-0	101040
Ge-0	101054
Geg-14	100042
Geg-14	100043
Geg-14	100047
Geg-14	100053
Geg-14	100108
Geg-14	100130
Geg-14	100158
Geg-14	100208
Geg-14	100226
Geg-14	100282
Geg-14	100300
Geg-14	100302
Geg-14	100303
Geg-14	100304
Geg-14	100305
Geg-14	100306
Geg-14	100307
Geg-14	100309
Geg-14	100310
Geg-14	100312
Geg-14	100313
Geg-14	100320
Geg-14	100331
Geg-14	100335
Geg-14	100395
Geg-14	100516
Geg-14	100563
Geg-14	100645
Geg-14	100673
Geg-14	100677
Geg-14	100683
Geg-14	100685
Geg-14	100691
Geg-14	100692
Geg-14	100697
Geg-14	100703
Geg-14	100705
Geg-14	100707
Geg-14	100709
Geg-14	100715
Geg-14	100725
Geg-14	100727
Geg-14	100728
Geg-14	100742
Geg-14	100745
Geg-14	100751
Geg-14	100753
Geg-14	100755
Geg-14	100758
Geg-14	100759
Geg-14	100760
Geg-14	100761
Geg-14	100763
Geg-14	100764
Geg-14	100765
Geg-14	100766
Geg-14	100778
Geg-14	100784
Geg-14	100787
Geg-14	100792
Geg-14	100800
Geg-14	100805
Geg-14	100838
Geg-14	100852
Geg-14	100861
Geg-14	100862
Geg-14	100891
Geg-14	100892
Geg-14	100902
Geg-14	100916
Geg-14	100954
Geg-14	100958
Geg-14	100959
Geg-14	100988
Geg-14	101003
Geg-14	101018
Geg-14	101023
Geg-14	101024
Geg-14	101025
Geg-14	101027
Geg-14	101040
Geg-14	101054
Had-6b	100042
Had-6b	100043
Had-6b	100047
Had-6b	100053
Had-6b	100108
Had-6b	100130
Had-6b	100158
Had-6b	100208
Had-6b	100226
Had-6b	100282
Had-6b	100300
Had-6b	100302
Had-6b	100303
Had-6b	100304
Had-6b	100305
Had-6b	100306
Had-6b	100307
Had-6b	100309
Had-6b	100310
Had-6b	100312
Had-6b	100313
Had-6b	100320
Had-6b	100331
Had-6b	100335
Had-6b	100395
Had-6b	100516
Had-6b	100563
Had-6b	100645
Had-6b	100673
Had-6b	100677
Had-6b	100683
Had-6b	100685
Had-6b	100691
Had-6b	100692
Had-6b	100697
Had-6b	100703
Had-6b	100705
Had-6b	100707
Had-6b	100709
Had-6b	100715
Had-6b	100725
Had-6b	100727
Had-6b	100728
Had-6b	100742
Had-6b	100745
Had-6b	100751
Had-6b	100753
Had-6b	100755
Had-6b	100758
Had-6b	100759
Had-6b	100760
Had-6b	100761
Had-6b	100763
Had-6b	100764
Had-6b	100765
Had-6b	100766
Had-6b	100778
Had-6b	100784
Had-6b	100787
Had-6b	100792
Had-6b	100800
Had-6b	100805
Had-6b	100838
Had-6b	100852
Had-6b	100861
Had-6b	100862
Had-6b	100891
Had-6b	100892
Had-6b	100902
Had-6b	100916
